CATEGORÍA,CÓDIGO DE VEHÍCULO,TIPO TRANSACCIÓN,MARCA,MODELO,PAIS,CLASE,TIPO,FECHA COMPRA (MM/DD/AA),PERSONA NATURAL - JURIDICA
1005351,9970427,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,11/23/2020,NATURAL
1005351,9970398,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,11/24/2020,NATURAL
1005351,9970268,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,11/25/2020,NATURAL
1005351,9970377,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,11/26/2020,NATURAL
1005351,9970392,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,11/27/2020,NATURAL
1005351,9968898,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,11/28/2020,NATURAL
1005351,9970329,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,11/29/2020,NATURAL
1005351,9968831,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,11/30/2020,NATURAL
1005351,9970256,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/1/2020,NATURAL
1005351,9968867,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/2/2020,NATURAL
1005351,9970298,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/3/2020,NATURAL
1005351,9968832,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/4/2020,NATURAL
1005351,9970361,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/5/2020,NATURAL
1005351,9968850,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/6/2020,NATURAL
1005351,9968850,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/7/2020,NATURAL
1005351,9970353,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/8/2020,NATURAL
1005351,9970359,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/9/2020,NATURAL
1005351,9970211,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/10/2020,NATURAL
1005351,9970350,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/11/2020,NATURAL
1005351,9970343,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/12/2020,NATURAL
1005351,9970343,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/13/2020,NATURAL
1005351,9970344,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/14/2020,NATURAL
1005351,9970419,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/15/2020,NATURAL
1005351,9968921,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/16/2020,NATURAL
1005351,9968822,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/17/2020,NATURAL
1005351,9968816,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/18/2020,NATURAL
1005351,9968820,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/19/2020,NATURAL
1005351,9968864,COMPRA LOCAL,TVS,TVS SPORT ES,INDIA,MOTOCICLETA,LIVIANO,12/20/2020,NATURAL
1005350,10018256,IMPORTACION DIRECTA,SUBARU,OUTBACK AC 2.5 5P 4X4 TA,ESTADOS UNIDOS,JEEP,LIVIANO,12/21/2020,NATURAL
1005348,9998615,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/22/2020,NATURAL
1005348,9998004,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/23/2020,NATURAL
1005348,9998616,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/24/2020,NATURAL
1005348,10079729,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/25/2020,NATURAL
1005348,10000577,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/26/2020,NATURAL
1005348,9998637,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/27/2020,NATURAL
1005348,9965402,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/28/2020,NATURAL
1005348,9990314,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/29/2020,NATURAL
1005348,9965367,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/30/2020,NATURAL
1005348,9990351,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/31/2020,NATURAL
1005348,9997997,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/1/2021,NATURAL
1005348,9965384,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/2/2021,NATURAL
1005348,9990312,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/3/2021,NATURAL
1005348,9998622,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/4/2021,NATURAL
1005348,9965373,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/5/2021,NATURAL
1005348,9965373,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/6/2021,NATURAL
1005348,10000581,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/7/2021,NATURAL
1005348,10000584,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/8/2021,NATURAL
1005348,9940853,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/9/2021,NATURAL
1005348,9990333,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/10/2021,NATURAL
1005348,9998633,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/11/2021,NATURAL
1005348,10000590,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/12/2021,NATURAL
1005348,9990309,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/13/2021,NATURAL
1005348,9998610,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/14/2021,NATURAL
1005348,10000599,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/15/2021,NATURAL
1005348,9990348,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/16/2021,NATURAL
1005348,9990348,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/17/2021,NATURAL
1005348,9990348,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/18/2021,NATURAL
1005348,9990323,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/19/2021,NATURAL
1005348,9998636,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/20/2021,NATURAL
1005348,10000604,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/21/2021,NATURAL
1005348,9965385,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/22/2021,NATURAL
1005348,10000580,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/23/2021,NATURAL
1005348,10000595,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/24/2021,NATURAL
1005348,9965411,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/25/2021,NATURAL
1005348,9990318,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/26/2021,NATURAL
1005348,9998631,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/27/2021,NATURAL
1005348,10000592,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/28/2021,NATURAL
1005348,10013709,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/29/2021,NATURAL
1005348,9940854,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/30/2021,NATURAL
1005348,9965394,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/31/2021,NATURAL
1005348,9998003,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/1/2021,NATURAL
1005348,9998609,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/2/2021,NATURAL
1005348,9998625,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/3/2021,NATURAL
1005348,9997998,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/4/2021,NATURAL
1005348,10000589,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/5/2021,NATURAL
1005348,9965370,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/6/2021,NATURAL
1005348,9965409,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/7/2021,NATURAL
1005348,9990327,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/8/2021,NATURAL
1005348,9998618,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/9/2021,NATURAL
1005348,9998624,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/10/2021,NATURAL
1005348,10000596,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/11/2021,NATURAL
1005348,9965388,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/12/2021,NATURAL
1005348,9965396,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/13/2021,NATURAL
1005348,9990326,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/14/2021,NATURAL
1005348,9940859,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/15/2021,NATURAL
1005348,9990311,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/16/2021,NATURAL
1005348,9990335,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/17/2021,NATURAL
1005348,9998612,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/18/2021,NATURAL
1005348,9990332,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/19/2021,NATURAL
1005348,9990350,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/20/2021,NATURAL
1005348,9990350,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/21/2021,NATURAL
1005348,9965399,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/22/2021,NATURAL
1005348,9998619,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/23/2021,NATURAL
1005348,9998630,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/24/2021,NATURAL
1005348,9998000,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/25/2021,NATURAL
1005348,9998627,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/26/2021,NATURAL
1005348,9965393,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/27/2021,NATURAL
1005348,9965393,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/28/2021,NATURAL
1005348,9990317,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/1/2021,NATURAL
1005348,9965390,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/2/2021,NATURAL
1005348,9990330,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/3/2021,NATURAL
1005348,9998001,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/4/2021,NATURAL
1005348,9998606,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/5/2021,NATURAL
1005348,10000601,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/6/2021,NATURAL
1005348,10000601,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/7/2021,NATURAL
1005348,9998621,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/8/2021,NATURAL
1005348,9998621,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/9/2021,NATURAL
1005348,9940857,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/10/2021,NATURAL
1005348,9965369,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/11/2021,NATURAL
1005348,9965382,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/12/2021,NATURAL
1005348,9965382,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/13/2021,NATURAL
1005348,9965382,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/14/2021,NATURAL
1005348,9965372,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/15/2021,NATURAL
1005348,9990338,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/16/2021,NATURAL
1005348,9998613,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/17/2021,NATURAL
1005348,9990341,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/18/2021,NATURAL
1005348,9965405,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/19/2021,NATURAL
1005348,9990320,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/20/2021,NATURAL
1005348,9990342,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/21/2021,NATURAL
1005348,9990344,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/22/2021,NATURAL
1005348,9990347,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/23/2021,NATURAL
1005348,9965378,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/24/2021,NATURAL
1005348,9990308,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/25/2021,NATURAL
1005348,9965403,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/26/2021,NATURAL
1005348,9940860,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/27/2021,NATURAL
1005348,9940862,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/28/2021,NATURAL
1005348,9965376,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/29/2021,NATURAL
1005348,9965381,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/30/2021,NATURAL
1005348,9965375,COMPRA LOCAL,DAYTONA,DY250 FEROCE,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/31/2021,NATURAL
1005204,9964418,COMPRA LOCAL,CITROEN,NEW C4 PLUS AC 1.2 5P 4X2 TA,ESPA?A,JEEP,LIVIANO,4/1/2021,NATURAL
1005203,9964422,COMPRA LOCAL,CITROEN,NEW C4 MAX AC 1.2 5P 4X2 TA,ESPA?A,JEEP,LIVIANO,4/2/2021,NATURAL
1005203,9964445,COMPRA LOCAL,CITROEN,NEW C4 MAX AC 1.2 5P 4X2 TA,ESPA?A,JEEP,LIVIANO,4/3/2021,NATURAL
1005048,9940686,COMPRA LOCAL,FAW,CN CA1250P25K2L5T1E5A80 AC 11.6 2P 6X4 TM DIESEL,CHINA POPULAR,CAMION,PESADO,4/4/2021,NATURAL
1004748,9964941,COMPRA LOCAL,TOYOTA,COROLLA HV SEG AC 1.8 4P 4X2 TA HYBRID,BRASIL,AUTOMOVIL,LIVIANO,4/5/2021,NATURAL
1004748,9964941,COMPRA LOCAL,TOYOTA,COROLLA HV SEG AC 1.8 4P 4X2 TA HYBRID,BRASIL,AUTOMOVIL,LIVIANO,4/6/2021,NATURAL
1004748,9964940,COMPRA LOCAL,TOYOTA,COROLLA HV SEG AC 1.8 4P 4X2 TA HYBRID,BRASIL,AUTOMOVIL,LIVIANO,4/7/2021,NATURAL
1004748,9964940,COMPRA LOCAL,TOYOTA,COROLLA HV SEG AC 1.8 4P 4X2 TA HYBRID,BRASIL,AUTOMOVIL,LIVIANO,4/8/2021,NATURAL
1004600,10041183,COMPRA LOCAL,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/9/2021,NATURAL
1004600,10103196,COMPRA LOCAL,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/10/2021,NATURAL
1004600,10101741,COMPRA LOCAL,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/11/2021,NATURAL
1004600,10098662,COMPRA LOCAL,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/12/2021,NATURAL
1004600,10092941,IMPORTACION DIRECTA,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/13/2021,NATURAL
1004600,10041186,COMPRA LOCAL,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/14/2021,NATURAL
1004600,10041188,COMPRA LOCAL,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/15/2021,NATURAL
1004600,10002477,COMPRA LOCAL,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/16/2021,NATURAL
1004600,10002477,COMPRA LOCAL,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/17/2021,NATURAL
1004600,10091135,IMPORTACION DIRECTA,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/18/2021,NATURAL
1004600,10064793,COMPRA LOCAL,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/19/2021,NATURAL
1004600,10002473,COMPRA LOCAL,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/20/2021,NATURAL
1004600,10067408,IMPORTACION DIRECTA,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/21/2021,NATURAL
1004600,10041179,COMPRA LOCAL,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/22/2021,NATURAL
1004600,10042107,COMPRA LOCAL,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/23/2021,NATURAL
1004600,10002470,COMPRA LOCAL,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/24/2021,NATURAL
1004600,10002480,COMPRA LOCAL,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/25/2021,NATURAL
1004600,9989163,COMPRA LOCAL,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/26/2021,NATURAL
1004600,10002474,COMPRA LOCAL,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/27/2021,NATURAL
1004600,10002476,COMPRA LOCAL,TOYOTA,NEW FORTUNER AC 4.0 5P 4X4 TA,INDONESIA,JEEP,LIVIANO,4/28/2021,NATURAL
1004598,10053159,COMPRA LOCAL,TOYOTA,RAV4 LIMITED AC 2.5 5P 4X4 TA,JAPON,JEEP,LIVIANO,4/29/2021,NATURAL
1004598,10050467,COMPRA LOCAL,TOYOTA,RAV4 LIMITED AC 2.5 5P 4X4 TA,JAPON,JEEP,LIVIANO,4/30/2021,NATURAL
1004598,10049139,IMPORTACION DIRECTA,TOYOTA,RAV4 LIMITED AC 2.5 5P 4X4 TA,JAPON,JEEP,LIVIANO,5/1/2021,NATURAL
1004453,10001592,COMPRA LOCAL,HYUNDAI,TUCSON NX4E GLS AC 2.0 5P 4X2 TA,REPUBLICA CHECA,JEEP,LIVIANO,5/2/2021,NATURAL
1004453,10001592,COMPRA LOCAL,HYUNDAI,TUCSON NX4E GLS AC 2.0 5P 4X2 TA,REPUBLICA CHECA,JEEP,LIVIANO,5/3/2021,NATURAL
1004453,10001592,COMPRA LOCAL,HYUNDAI,TUCSON NX4E GLS AC 2.0 5P 4X2 TA,REPUBLICA CHECA,JEEP,LIVIANO,5/4/2021,NATURAL
1004453,10089275,COMPRA LOCAL,HYUNDAI,TUCSON NX4E GLS AC 2.0 5P 4X2 TA,REPUBLICA CHECA,JEEP,LIVIANO,5/5/2021,NATURAL
1004453,10089275,COMPRA LOCAL,HYUNDAI,TUCSON NX4E GLS AC 2.0 5P 4X2 TA,REPUBLICA CHECA,JEEP,LIVIANO,5/6/2021,NATURAL
1004453,10089282,COMPRA LOCAL,HYUNDAI,TUCSON NX4E GLS AC 2.0 5P 4X2 TA,REPUBLICA CHECA,JEEP,LIVIANO,5/7/2021,NATURAL
1004453,10089282,COMPRA LOCAL,HYUNDAI,TUCSON NX4E GLS AC 2.0 5P 4X2 TA,REPUBLICA CHECA,JEEP,LIVIANO,5/8/2021,NATURAL
1004453,10098642,COMPRA LOCAL,HYUNDAI,TUCSON NX4E GLS AC 2.0 5P 4X2 TA,REPUBLICA CHECA,JEEP,LIVIANO,5/9/2021,NATURAL
1004453,10001648,COMPRA LOCAL,HYUNDAI,TUCSON NX4E GLS AC 2.0 5P 4X2 TA,REPUBLICA CHECA,JEEP,LIVIANO,5/10/2021,NATURAL
1004453,10001648,COMPRA LOCAL,HYUNDAI,TUCSON NX4E GLS AC 2.0 5P 4X2 TA,REPUBLICA CHECA,JEEP,LIVIANO,5/11/2021,NATURAL
1004453,10001646,COMPRA LOCAL,HYUNDAI,TUCSON NX4E GLS AC 2.0 5P 4X2 TA,REPUBLICA CHECA,JEEP,LIVIANO,5/12/2021,NATURAL
1004453,10001646,COMPRA LOCAL,HYUNDAI,TUCSON NX4E GLS AC 2.0 5P 4X2 TA,REPUBLICA CHECA,JEEP,LIVIANO,5/13/2021,NATURAL
1004453,10001652,COMPRA LOCAL,HYUNDAI,TUCSON NX4E GLS AC 2.0 5P 4X2 TA,REPUBLICA CHECA,JEEP,LIVIANO,5/14/2021,NATURAL
1004453,10001589,COMPRA LOCAL,HYUNDAI,TUCSON NX4E GLS AC 2.0 5P 4X2 TA,REPUBLICA CHECA,JEEP,LIVIANO,5/15/2021,NATURAL
1004453,10001598,COMPRA LOCAL,HYUNDAI,TUCSON NX4E GLS AC 2.0 5P 4X2 TA,REPUBLICA CHECA,JEEP,LIVIANO,5/16/2021,NATURAL
1004453,10001598,COMPRA LOCAL,HYUNDAI,TUCSON NX4E GLS AC 2.0 5P 4X2 TA,REPUBLICA CHECA,JEEP,LIVIANO,5/17/2021,NATURAL
1004453,10001598,COMPRA LOCAL,HYUNDAI,TUCSON NX4E GLS AC 2.0 5P 4X2 TA,REPUBLICA CHECA,JEEP,LIVIANO,5/18/2021,NATURAL
